0.5;1;2;"Cobre";7;1
500;3;3;"Cobre";760;3
630;3;3;"Cobre";879;3
800;3;3;"Cobre";1020;3
1000;3;3;"Cobre";1173;3
16;3;2;"Alumínio";79;3
25;3;2;"Alumínio";105;3
35;3;2;"Alumínio";130;3
50;3;2;"Alumínio";157;3
70;3;2;"Alumínio";200;3
95;3;2;"Alumínio";242;3
120;3;2;"Alumínio";281;3
150;3;2;"Alumínio";323;3
185;3;2;"Alumínio";368;3
240;3;2;"Alumínio";433;3
300;3;2;"Alumínio";499;3
400;3;2;"Alumínio";597;3
500;3;2;"Alumínio";687;3
630;3;2;"Alumínio";794;3
800;3;2;"Alumínio";922;3
1000;3;2;"Alumínio";1061;3
16;3;3;"Alumínio";71;3
25;3;3;"Alumínio";93;3
35;3;3;"Alumínio";116;3
50;3;3;"Alumínio";140;3
70;3;3;"Alumínio";179;3
95;3;3;"Alumínio";217;3
120;3;3;"Alumínio";251;3
150;3;3;"Alumínio";289;3
185;3;3;"Alumínio";330;3
240;3;3;"Alumínio";389;3
300;3;3;"Alumínio";447;3
400;3;3;"Alumínio";536;3
500;3;3;"Alumínio";617;3
630;3;3;"Alumínio";714;3
800;3;3;"Alumínio";830;3
1000;3;3;"Alumínio";955;3
0.5;4;2;"Cobre";11;3
0.75;4;2;"Cobre";15;3
1;4;2;"Cobre";17;3
1.5;4;2;"Cobre";22;3
2.5;4;2;"Cobre";30;3
4;4;2;"Cobre";40;3
6;4;2;"Cobre";51;3
10;4;2;"Cobre";69;3
16;4;2;"Cobre";91;3
25;4;2;"Cobre";119;3
35;4;2;"Cobre";146;3
50;4;2;"Cobre";175;3
70;4;2;"Cobre";221;3
95;4;2;"Cobre";265;3
120;4;2;"Cobre";305;3
150;4;2;"Cobre";349;3
185;4;2;"Cobre";395;3
240;4;2;"Cobre";462;3
300;4;2;"Cobre";529;3
400;4;2;"Cobre";628;3
500;4;2;"Cobre";718;3
630;4;2;"Cobre";825;3
800;4;2;"Cobre";952;3
1000;4;2;"Cobre";1088;3
0.5;4;3;"Cobre";10;3
0.75;4;3;"Cobre";13;3
1;4;3;"Cobre";15;3
1.5;4;3;"Cobre";19.5;3
2.5;4;3;"Cobre";26;3
4;4;3;"Cobre";35;3
6;4;3;"Cobre";44;3
10;4;3;"Cobre";60;3
16;4;3;"Cobre";80;3
25;4;3;"Cobre";105;3
35;4;3;"Cobre";128;3
50;4;3;"Cobre";154;3
70;4;3;"Cobre";194;3
95;4;3;"Cobre";233;3
120;4;3;"Cobre";268;3
150;4;3;"Cobre";307;3
185;4;3;"Cobre";348;3
240;4;3;"Cobre";407;3
300;4;3;"Cobre";465;3
400;4;3;"Cobre";552;3
500;4;3;"Cobre";631;3
630;4;3;"Cobre";725;3
800;4;3;"Cobre";837;3
1000;4;3;"Cobre";957;3
16;4;2;"Alumínio";72;3
25;4;2;"Alumínio";94;3
35;4;2;"Alumínio";115;3
50;4;2;"Alumínio";138;3
70;4;2;"Alumínio";175;3
95;4;2;"Alumínio";210;3
120;4;2;"Alumínio";242;3
150;4;2;"Alumínio";277;3
185;4;2;"Alumínio";314;3
240;4;2;"Alumínio";368;3
300;4;2;"Alumínio";421;3
400;4;2;"Alumínio";500;3
500;4;2;"Alumínio";573;3
630;4;2;"Alumínio";658;3
800;4;2;"Alumínio";760;3
1000;4;2;"Alumínio";870;3
16;4;3;"Alumínio";64;3
25;4;3;"Alumínio";84;3
35;4;3;"Alumínio";103;3
50;4;3;"Alumínio";124;3
70;4;3;"Alumínio";156;3
95;4;3;"Alumínio";188;3
120;4;3;"Alumínio";216;3
150;4;3;"Alumínio";248;3
185;4;3;"Alumínio";281;3
240;4;3;"Alumínio";329;3
300;4;3;"Alumínio";377;3
400;4;3;"Alumínio";448;3
500;4;3;"Alumínio";513;3
630;4;3;"Alumínio";590;3
800;4;3;"Alumínio";682;3
1000;4;3;"Alumínio";780;3
0.5;5;2;"Cobre";12;3
0.75;5;2;"Cobre";16;3
1;5;2;"Cobre";19;3
1.5;5;2;"Cobre";24;3
2.5;5;2;"Cobre";33;3
4;5;2;"Cobre";45;3
6;5;2;"Cobre";58;3
10;5;2;"Cobre";80;3
16;5;2;"Cobre";107;3
25;5;2;"Cobre";138;3
35;5;2;"Cobre";171;3
50;5;2;"Cobre";209;3
70;5;2;"Cobre";269;3
95;5;2;"Cobre";328;3
120;5;2;"Cobre";382;3
150;5;2;"Cobre";441;3
185;5;2;"Cobre";506;3
240;5;2;"Cobre";599;3
300;5;2;"Cobre";693;3
400;5;2;"Cobre";835;3
500;5;2;"Cobre";966;3
630;5;2;"Cobre";1122;3
800;5;2;"Cobre";1311;3
1000;5;2;"Cobre";1515;3
0.5;5;3;"Cobre";11;3
0.75;5;3;"Cobre";14;3
1;5;3;"Cobre";17;3
1.5;5;3;"Cobre";22;3
2.5;5;3;"Cobre";30;3
4;5;3;"Cobre";40;3
6;5;3;"Cobre";52;3
10;5;3;"Cobre";71;3
16;5;3;"Cobre";96;3
25;5;3;"Cobre";119;3
35;5;3;"Cobre";147;3
50;5;3;"Cobre";179;3
70;5;3;"Cobre";229;3
95;5;3;"Cobre";278;3
120;5;3;"Cobre";322;3
150;5;3;"Cobre";371;3
185;5;3;"Cobre";424;3
240;5;3;"Cobre";500;3
300;5;3;"Cobre";576;3
400;5;3;"Cobre";692;3
500;5;3;"Cobre";797;3
630;5;3;"Cobre";923;3
800;5;3;"Cobre";1074;3
1000;5;3;"Cobre";1237;3
16;5;2;"Alumínio";84;3
25;5;2;"Alumínio";101;3
35;5;2;"Alumínio";126;3
50;5;2;"Alumínio";154;3
70;5;2;"Alumínio";198;3
95;5;2;"Alumínio";241;3
120;5;2;"Alumínio";280;3
150;5;2;"Alumínio";324;3
185;5;2;"Alumínio";371;3
240;5;2;"Alumínio";439;3
300;5;2;"Alumínio";508;3
400;5;2;"Alumínio";612;3
500;5;2;"Alumínio";707;3
630;5;2;"Alumínio";821;3
800;5;2;"Alumínio";958;3
1000;5;2;"Alumínio";1108;3
16;5;3;"Alumínio";76;3
25;5;3;"Alumínio";90;3
35;5;3;"Alumínio";112;3
50;5;3;"Alumínio";136;3
70;5;3;"Alumínio";174;3
95;5;3;"Alumínio";211;3
120;5;3;"Alumínio";245;3
150;5;3;"Alumínio";283;3
185;5;3;"Alumínio";323;3
240;5;3;"Alumínio";382;3
300;5;3;"Alumínio";440;3
400;5;3;"Alumínio";529;3
500;5;3;"Alumínio";610;3
630;5;3;"Alumínio";707;3
800;5;3;"Alumínio";824;3
1000;5;3;"Alumínio";950;3
0.5;6;2;"Cobre";14;3
0.75;6;2;"Cobre";18;3
1;6;2;"Cobre";21;3
1.5;6;2;"Cobre";26;3
2.5;6;2;"Cobre";34;3
4;6;2;"Cobre";44;3
6;6;2;"Cobre";56;3
10;6;2;"Cobre";73;3
16;6;2;"Cobre";95;3
25;6;2;"Cobre";121;3
35;6;2;"Cobre";146;3
50;6;2;"Cobre";173;3
70;6;2;"Cobre";213;3
95;6;2;"Cobre";252;3
120;6;2;"Cobre";287;3
150;6;2;"Cobre";324;3
185;6;2;"Cobre";363;3
240;6;2;"Cobre";419;3
300;6;2;"Cobre";474;3
400;6;2;"Cobre";555;3
500;6;2;"Cobre";627;3
630;6;2;"Cobre";711;3
800;6;2;"Cobre";811;3
1000;6;2;"Cobre";916;3
0.5;6;3;"Cobre";12;3
0.75;6;3;"Cobre";15;3
1;6;3;"Cobre";17;3
1.5;6;3;"Cobre";22;3
2.5;6;3;"Cobre";29;3
4;6;3;"Cobre";37;3
6;6;3;"Cobre";46;3
10;6;3;"Cobre";61;3
16;6;3;"Cobre";79;3
25;6;3;"Cobre";101;3
35;6;3;"Cobre";122;3
50;6;3;"Cobre";144;3
70;6;3;"Cobre";178;3
95;6;3;"Cobre";211;3
120;6;3;"Cobre";240;3
150;6;3;"Cobre";271;3
185;6;3;"Cobre";304;3
240;6;3;"Cobre";351;3
300;6;3;"Cobre";396;3
400;6;3;"Cobre";464;3
500;6;3;"Cobre";525;3
630;6;3;"Cobre";596;3
800;6;3;"Cobre";679;3
1000;6;3;"Cobre";767;3
16;6;2;"Alumínio";73;3
25;6;2;"Alumínio";93;3
35;6;2;"Alumínio";112;3
50;6;2;"Alumínio";132;3
70;6;2;"Alumínio";163;3
95;6;2;"Alumínio";193;3
120;6;2;"Alumínio";220;3
150;6;2;"Alumínio";249;3
185;6;2;"Alumínio";279;3
240;6;2;"Alumínio";322;3
300;6;2;"Alumínio";364;3
400;6;2;"Alumínio";426;3
500;6;2;"Alumínio";482;3
630;6;2;"Alumínio";547;3
800;6;2;"Alumínio";624;3
1000;6;2;"Alumínio";706;3
16;6;3;"Alumínio";61;3
25;6;3;"Alumínio";78;3
35;6;3;"Alumínio";94;3
50;6;3;"Alumínio";112;3
70;6;3;"Alumínio";138;3
95;6;3;"Alumínio";164;3
120;6;3;"Alumínio";186;3
150;6;3;"Alumínio";210;3
185;6;3;"Alumínio";236;3
240;6;3;"Alumínio";272;3
300;6;3;"Alumínio";308;3
400;6;3;"Alumínio";361;3
500;6;3;"Alumínio";408;3
630;6;3;"Alumínio";464;3
800;6;3;"Alumínio";529;3
1000;6;3;"Alumínio";598;3
0.5;7;2;"Cobre";11;1
0.75;7;2;"Cobre";14;1
1;7;2;"Cobre";17;1
1.5;7;2;"Cobre";22;1
2.5;7;2;"Cobre";30;1
4;7;2;"Cobre";40;1
6;7;2;"Cobre";51;1
10;7;2;"Cobre";70;1
16;7;2;"Cobre";94;1
25;7;2;"Cobre";119;1
35;7;2;"Cobre";148;1
50;7;2;"Cobre";180;1
70;7;2;"Cobre";232;1
95;7;2;"Cobre";282;1
120;7;2;"Cobre";328;1
150;7;2;"Cobre";379;1
185;7;2;"Cobre";434;1
240;7;2;"Cobre";514;1
300;7;2;"Cobre";593;1
400;7;2;"Cobre";715;2
500;7;2;"Cobre";826;2
630;7;2;"Cobre";958;2
800;7;2;"Cobre";1118;2
1000;7;2;"Cobre";1292;2
0.5;7;3;"Cobre";9;1
0.75;7;3;"Cobre";12;1
1;7;3;"Cobre";14;1
1.5;7;3;"Cobre";18.5;1
2.5;7;3;"Cobre";25;1
4;7;3;"Cobre";34;1
6;7;3;"Cobre";43;1
10;7;3;"Cobre";60;1
16;7;3;"Cobre";80;1
25;7;3;"Cobre";101;1
35;7;3;"Cobre";126;1
50;7;3;"Cobre";153;1
70;7;3;"Cobre";196;1
95;7;3;"Cobre";238;1
120;7;3;"Cobre";276;1
150;7;3;"Cobre";319;1
185;7;3;"Cobre";364;1
240;7;3;"Cobre";430;1
300;7;3;"Cobre";497;1
400;7;3;"Cobre";597;2
500;7;3;"Cobre";689;2
630;7;3;"Cobre";798;2
800;7;3;"Cobre";930;2
1000;7;3;"Cobre";1073;2
16;7;2;"Alumínio";73;1
25;7;2;"Alumínio";89;1
35;7;2;"Alumínio";111;1
50;7;2;"Alumínio";135;1
70;7;2;"Alumínio";173;1
95;7;2;"Alumínio";210;1
120;7;2;"Alumínio";244;1
150;7;2;"Alumínio";282;1
185;7;2;"Alumínio";322;1
240;7;2;"Alumínio";380;1
300;7;2;"Alumínio";439;1
400;7;2;"Alumínio";528;2
500;7;2;"Alumínio";608;2
630;7;2;"Alumínio";705;2
800;7;2;"Alumínio";822;2
1000;7;2;"Alumínio";948;2
16;7;3;"Alumínio";61;1
25;7;3;"Alumínio";78;1
35;7;3;"Alumínio";96;1
50;7;3;"Alumínio";117;1
70;7;3;"Alumínio";150;1
95;7;3;"Alumínio";183;1
120;7;3;"Alumínio";212;1
150;7;3;"Alumínio";245;1
185;7;3;"Alumínio";280;1
240;7;3;"Alumínio";330;1
300;7;3;"Alumínio";381;1
400;7;3;"Alumínio";458;2
500;7;3;"Alumínio";528;2
630;7;3;"Alumínio";613;2
800;7;3;"Alumínio";714;2
1000;7;3;"Alumínio";823;2
0.5;8;2;"Cobre";11;1
0.75;8;2;"Cobre";14;1
1;8;2;"Cobre";17;1
1.5;8;2;"Cobre";22;1
2.5;8;2;"Cobre";31;1
4;8;2;"Cobre";41;1
6;8;2;"Cobre";53;1
10;8;2;"Cobre";73;1
16;8;2;"Cobre";99;1
25;8;2;"Cobre";131;1
35;8;2;"Cobre";162;1
50;8;2;"Cobre";196;1
70;8;2;"Cobre";251;1
95;8;2;"Cobre";394;1
120;8;2;"Cobre";352;1
150;8;2;"Cobre";406;1
185;8;2;"Cobre";463;1
240;8;2;"Cobre";546;1
300;8;2;"Cobre";629;1
400;8;2;"Cobre";754;2
500;8;2;"Cobre";868;2
630;8;2;"Cobre";1005;2
800;8;2;"Cobre";1169;2
1000;8;2;"Cobre";1346;2
0.5;8;3;"Cobre";8;1
0.75;8;3;"Cobre";11;1
1;8;3;"Cobre";13;1
1.5;8;3;"Cobre";17;1
2.5;8;3;"Cobre";24;1
4;8;3;"Cobre";33;1
6;8;3;"Cobre";43;1
10;8;3;"Cobre";60;1
16;8;3;"Cobre";82;1
25;8;3;"Cobre";110;1
35;8;3;"Cobre";137;1
50;8;3;"Cobre";167;1
70;8;3;"Cobre";216;1
95;8;3;"Cobre";264;1
120;8;3;"Cobre";308;1
150;8;3;"Cobre";356;1
185;8;3;"Cobre";409;1
240;8;3;"Cobre";485;1
300;8;3;"Cobre";561;1
400;8;3;"Cobre";656;2
500;8;3;"Cobre";749;2
630;8;3;"Cobre";855;2
800;8;3;"Cobre";971;2
1000;8;3;"Cobre";1079;2
16;8;2;"Alumínio";73;1
25;8;2;"Alumínio";98;1
35;8;2;"Alumínio";122;1
50;8;2;"Alumínio";149;1
70;8;2;"Alumínio";192;1
95;8;2;"Alumínio";235;1
120;8;2;"Alumínio";273;1
150;8;2;"Alumínio";316;1
185;8;2;"Alumínio";363;1
240;8;2;"Alumínio";430;1
300;8;2;"Alumínio";497;1
400;8;2;"Alumínio";600;2
500;8;2;"Alumínio";694;2
630;8;2;"Alumínio";808;2
800;8;2;"Alumínio";944;2
1000;8;2;"Alumínio";1092;2
16;8;3;"Alumínio";62;1
25;8;3;"Alumínio";84;1
35;8;3;"Alumínio";105;1
50;8;3;"Alumínio";128;1
70;8;3;"Alumínio";166;1
95;8;3;"Alumínio";203;1
120;8;3;"Alumínio";237;1
150;8;3;"Alumínio";274;1
185;8;3;"Alumínio";315;1
240;8;3;"Alumínio";375;1
300;8;3;"Alumínio";434;1
400;8;3;"Alumínio";526;2
500;8;3;"Alumínio";610;2
630;8;3;"Alumínio";711;2
800;8;3;"Alumínio";832;2
1000;8;3;"Alumínio";965;2
0.5;9;3;"Cobre";12;1
0.75;9;3;"Cobre";16;1
1;9;3;"Cobre";19;1
1.5;9;3;"Cobre";24;1
2.5;9;3;"Cobre";34;1
4;9;3;"Cobre";45;1
6;9;3;"Cobre";59;1
10;9;3;"Cobre";81;1
16;9;3;"Cobre";110;1
25;9;3;"Cobre";146;1
35;9;3;"Cobre";181;1
50;9;3;"Cobre";219;1
70;9;3;"Cobre";281;1
95;9;3;"Cobre";341;1
120;9;3;"Cobre";396;1
150;9;3;"Cobre";456;1
185;9;3;"Cobre";521;1
240;9;3;"Cobre";615;1
300;9;3;"Cobre";709;1
400;9;3;"Cobre";852;2
500;9;3;"Cobre";982;2
630;9;3;"Cobre";1138;2
800;9;3;"Cobre";1325;2
1000;9;3;"Cobre";1528;2
16;9;3;"Alumínio";84;1
25;9;3;"Alumínio";112;1
35;9;3;"Alumínio";139;1
50;9;3;"Alumínio";169;1
70;9;3;"Alumínio";217;1
95;9;3;"Alumínio";265;1
120;9;3;"Alumínio";308;1
150;9;3;"Alumínio";356;1
185;9;3;"Alumínio";407;1
240;9;3;"Alumínio";482;1
300;9;3;"Alumínio";557;1
400;9;3;"Alumínio";671;2
500;9;3;"Alumínio";775;2
630;9;3;"Alumínio";775;2
800;9;3;"Alumínio";1050;2
1000;9;3;"Alumínio";1213;2
0.5;7;2;"Cobre";13;3
0.75;7;2;"Cobre";17;3
1;7;2;"Cobre";21;3
1.5;7;2;"Cobre";26;3
2.5;7;2;"Cobre";36;3
4;7;2;"Cobre";49;3
6;7;2;"Cobre";63;3
10;7;2;"Cobre";86;3
16;7;2;"Cobre";115;3
25;7;2;"Cobre";149;3
35;7;2;"Cobre";185;3
50;7;2;"Cobre";225;3
70;7;2;"Cobre";289;3
95;7;2;"Cobre";352;3
120;7;2;"Cobre";410;3
150;7;2;"Cobre";473;3
185;7;2;"Cobre";542;3
240;7;2;"Cobre";641;3
300;7;2;"Cobre";741;3
400;7;2;"Cobre";892;3
500;7;2;"Cobre";1030;3
630;7;2;"Cobre";1196;3
800;7;2;"Cobre";1396;3
1000;7;2;"Cobre";1613;3
0.5;7;3;"Cobre";12;3
0.75;7;3;"Cobre";15;3
1;7;3;"Cobre";18;3
1.5;7;3;"Cobre";23;3
2.5;7;3;"Cobre";32;3
4;7;3;"Cobre";42;3
6;7;3;"Cobre";54;3
10;7;3;"Cobre";75;3
16;7;3;"Cobre";100;3
25;7;3;"Cobre";127;3
35;7;3;"Cobre";158;3
50;7;3;"Cobre";192;3
70;7;3;"Cobre";246;3
95;7;3;"Cobre";298;3
120;7;3;"Cobre";346;3
150;7;3;"Cobre";399;3
185;7;3;"Cobre";456;3
240;7;3;"Cobre";538;3
300;7;3;"Cobre";621;3
400;7;3;"Cobre";745;3
500;7;3;"Cobre";859;3
630;7;3;"Cobre";995;3
800;7;3;"Cobre";1159;3
1000;7;3;"Cobre";1336;3
16;7;2;"Alumínio";91;3
25;7;2;"Alumínio";108;3
35;7;2;"Alumínio";135;3
50;7;2;"Alumínio";164;3
70;7;2;"Alumínio";211;3
95;7;2;"Alumínio";257;3
120;7;2;"Alumínio";300;3
150;7;2;"Alumínio";346;3
185;7;2;"Alumínio";397;3
240;7;2;"Alumínio";470;3
300;7;2;"Alumínio";543;3
400;7;2;"Alumínio";654;3
500;7;2;"Alumínio";756;3
630;7;2;"Alumínio";879;3
800;7;2;"Alumínio";1026;3
1000;7;2;"Alumínio";1186;3
16;7;3;"Alumínio";77;3
25;7;3;"Alumínio";97;3
35;7;3;"Alumínio";120;3
50;7;3;"Alumínio";146;3
70;7;3;"Alumínio";187;3
95;7;3;"Alumínio";227;3
120;7;3;"Alumínio";263;3
150;7;3;"Alumínio";304;3
185;7;3;"Alumínio";347;3
240;7;3;"Alumínio";409;3
300;7;3;"Alumínio";471;3
400;7;3;"Alumínio";566;3
500;7;3;"Alumínio";652;3
630;7;3;"Alumínio";755;3
800;7;3;"Alumínio";879;3
1000;7;3;"Alumínio";1012;3
0.5;8;2;"Cobre";13;3
0.75;8;2;"Cobre";17;3
1;8;2;"Cobre";21;3
1.5;8;2;"Cobre";27;3
2.5;8;2;"Cobre";37;3
4;8;2;"Cobre";50;3
6;8;2;"Cobre";65;3
10;8;2;"Cobre";90;3
16;8;2;"Cobre";121;3
25;8;2;"Cobre";161;3
35;8;2;"Cobre";200;3
50;8;2;"Cobre";242;3
70;8;2;"Cobre";310;3
95;8;2;"Cobre";377;3
120;8;2;"Cobre";437;3
150;8;2;"Cobre";504;3
185;8;2;"Cobre";575;3
240;8;2;"Cobre";679;3
300;8;2;"Cobre";783;3
400;8;2;"Cobre";940;3
500;8;2;"Cobre";1083;3
630;8;2;"Cobre";1254;3
800;8;2;"Cobre";1460;3
1000;8;2;"Cobre";1683;3
0.5;8;3;"Cobre";10;3
0.75;8;3;"Cobre";13;3
1;8;3;"Cobre";16;3
1.5;8;3;"Cobre";21;3
2.5;8;3;"Cobre";29;3
4;8;3;"Cobre";40;3
6;8;3;"Cobre";53;3
10;8;3;"Cobre";74;3
16;8;3;"Cobre";101;3
25;8;3;"Cobre";135;3
35;8;3;"Cobre";169;3
50;8;3;"Cobre";207;3
70;8;3;"Cobre";268;3
95;8;3;"Cobre";328;3
120;8;3;"Cobre";383;3
150;8;3;"Cobre";444;3
185;8;3;"Cobre";510;3
240;8;3;"Cobre";607;3
300;8;3;"Cobre";703;3
400;8;3;"Cobre";823;3
500;8;3;"Cobre";946;3
630;8;3;"Cobre";1088;3
800;8;3;"Cobre";1252;3
1000;8;3;"Cobre";1420;3
16;8;2;"Alumínio";90;3
25;8;2;"Alumínio";121;3
35;8;2;"Alumínio";150;3
50;8;2;"Alumínio";184;3
70;8;2;"Alumínio";237;3
95;8;2;"Alumínio";289;3
120;8;2;"Alumínio";337;3
150;8;2;"Alumínio";389;3
185;8;2;"Alumínio";447;3
240;8;2;"Alumínio";530;3
300;8;2;"Alumínio";613;3
400;8;2;"Alumínio";740;3
500;8;2;"Alumínio";856;3
630;8;2;"Alumínio";996;3
800;8;2;"Alumínio";1164;3
1000;8;2;"Alumínio";1347;3
16;8;3;"Alumínio";76;3
25;8;3;"Alumínio";103;3
35;8;3;"Alumínio";129;3
50;8;3;"Alumínio";159;3
70;8;3;"Alumínio";206;3
95;8;3;"Alumínio";253;3
120;8;3;"Alumínio";296;3
150;8;3;"Alumínio";343;3
185;8;3;"Alumínio";395;3
240;8;3;"Alumínio";471;3
300;8;3;"Alumínio";547;3
400;8;3;"Alumínio";663;3
500;8;3;"Alumínio";770;3
630;8;3;"Alumínio";899;3
800;8;3;"Alumínio";1056;3
1000;8;3;"Alumínio";1226;3
0.5;9;3;"Cobre";15;3
0.75;9;3;"Cobre";19;3
1;9;3;"Cobre";23;3
1.5;9;3;"Cobre";30;3
2.5;9;3;"Cobre";41;3
4;9;3;"Cobre";56;3
6;9;3;"Cobre";73;3
10;9;3;"Cobre";101;3
16;9;3;"Cobre";137;3
25;9;3;"Cobre";182;3
35;9;3;"Cobre";226;3
50;9;3;"Cobre";275;3
70;9;3;"Cobre";353;3
95;9;3;"Cobre";430;3
120;9;3;"Cobre";500;3
150;9;3;"Cobre";577;3
185;9;3;"Cobre";661;3
240;9;3;"Cobre";781;3
300;9;3;"Cobre";902;3
400;9;3;"Cobre";1085;3
500;9;3;"Cobre";1253;3
630;9;3;"Cobre";1454;3
800;9;3;"Cobre";1696;3
1000;9;3;"Cobre";1958;3
16;9;3;"Alumínio";103;3
25;9;3;"Alumínio";138;3
35;9;3;"Alumínio";172;3
50;9;3;"Alumínio";210;3
70;9;3;"Alumínio";271;3
95;9;3;"Alumínio";332;3
120;9;3;"Alumínio";387;3
150;9;3;"Alumínio";448;3
185;9;3;"Alumínio";515;3
240;9;3;"Alumínio";611;3
300;9;3;"Alumínio";708;3
400;9;3;"Alumínio";856;3
500;9;3;"Alumínio";991;3
630;9;3;"Alumínio";1154;3
800;9;3;"Alumínio";1351;3
1000;9;3;"Alumínio";1565;3
